question,choices,correct,type,model_response,model_response_color,correct_color,accuracy_baseline,accuracy
green,"['jacket_rot_s_9.jpg', 'jacket_rot_s_5.jpg', 'jacket_rot_s_3.jpg', 'jacket_rot_s_1.jpg']","['jacket_rot_s_9.jpg', 'jacket_rot_s_5.jpg']",0,1,['green'],['green'],0.5,1
purple,"['jacket_rot_s_9.jpg', 'jacket_rot_s_5.jpg', 'jacket_rot_s_3.jpg', 'jacket_rot_s_1.jpg']",['jacket_rot_s_3.jpg'],0,1,['green'],['purple'],0.25,0
pink,"['jacket_rot_s_9.jpg', 'jacket_rot_s_5.jpg', 'jacket_rot_s_3.jpg', 'jacket_rot_s_1.jpg']",['jacket_rot_s_1.jpg'],0,2,['purple'],['pink'],0.25,0
blue,"['clamp_rot_s_8.jpg', 'clamp_rot_s_4.jpg', 'clamp_rot_s_10.jpg']",['clamp_rot_s_8.jpg'],0,0,['blue'],['blue'],0.3333333333333333,1
green,"['clamp_rot_s_8.jpg', 'clamp_rot_s_4.jpg', 'clamp_rot_s_10.jpg']",['clamp_rot_s_4.jpg'],0,1,['green'],['green'],0.3333333333333333,1
pink,"['clamp_rot_s_8.jpg', 'clamp_rot_s_4.jpg', 'clamp_rot_s_10.jpg']",['clamp_rot_s_10.jpg'],0,1,['green'],['pink'],0.3333333333333333,0
pink,"['clamp_rot_s_9.jpg', 'clamp_rot_s_7.jpg', 'clamp_rot_s_3.jpg']",['clamp_rot_s_9.jpg'],0,1,['blue'],['pink'],0.3333333333333333,0
blue,"['clamp_rot_s_9.jpg', 'clamp_rot_s_7.jpg', 'clamp_rot_s_3.jpg']",['clamp_rot_s_7.jpg'],0,2,['green'],['blue'],0.3333333333333333,0
green,"['clamp_rot_s_9.jpg', 'clamp_rot_s_7.jpg', 'clamp_rot_s_3.jpg']",['clamp_rot_s_3.jpg'],0,1,['blue'],['green'],0.3333333333333333,0
blue,"['umbrella_rot_s_9.jpg', 'umbrella_rot_s_7.jpg', 'umbrella_rot_s_3.jpg', 'umbrella_rot_s_1.jpg']",['umbrella_rot_s_9.jpg'],0,3,"['yellow', 'green']",['blue'],0.25,0
green,"['umbrella_rot_s_9.jpg', 'umbrella_rot_s_7.jpg', 'umbrella_rot_s_3.jpg', 'umbrella_rot_s_1.jpg']","['umbrella_rot_s_7.jpg', 'umbrella_rot_s_1.jpg']",0,3,"['yellow', 'green']",['green'],0.5,1
yellow,"['umbrella_rot_s_9.jpg', 'umbrella_rot_s_7.jpg', 'umbrella_rot_s_3.jpg', 'umbrella_rot_s_1.jpg']","['umbrella_rot_s_3.jpg', 'umbrella_rot_s_1.jpg']",0,3,"['yellow', 'green']",['yellow'],0.5,1
yellow,"['holy_vase_rot_s_9.jpg', 'holy_vase_rot_s_5.jpg', 'holy_vase_rot_s_7.jpg', 'holy_vase_rot_s_3.jpg', 'holy_vase_rot_s_1.jpg']",['holy_vase_rot_s_9.jpg'],0,0,['yellow'],['yellow'],0.2,1
green,"['holy_vase_rot_s_9.jpg', 'holy_vase_rot_s_5.jpg', 'holy_vase_rot_s_7.jpg', 'holy_vase_rot_s_3.jpg', 'holy_vase_rot_s_1.jpg']",['holy_vase_rot_s_5.jpg'],0,0,['yellow'],['green'],0.2,0
red,"['holy_vase_rot_s_9.jpg', 'holy_vase_rot_s_5.jpg', 'holy_vase_rot_s_7.jpg', 'holy_vase_rot_s_3.jpg', 'holy_vase_rot_s_1.jpg']",['holy_vase_rot_s_7.jpg'],0,1,['green'],['red'],0.2,0
pink,"['holy_vase_rot_s_9.jpg', 'holy_vase_rot_s_5.jpg', 'holy_vase_rot_s_7.jpg', 'holy_vase_rot_s_3.jpg', 'holy_vase_rot_s_1.jpg']",['holy_vase_rot_s_7.jpg'],0,1,['green'],['pink'],0.2,0
blue,"['holy_vase_rot_s_9.jpg', 'holy_vase_rot_s_5.jpg', 'holy_vase_rot_s_7.jpg', 'holy_vase_rot_s_3.jpg', 'holy_vase_rot_s_1.jpg']",['holy_vase_rot_s_3.jpg'],0,1,['green'],['blue'],0.2,0
purple,"['holy_vase_rot_s_9.jpg', 'holy_vase_rot_s_5.jpg', 'holy_vase_rot_s_7.jpg', 'holy_vase_rot_s_3.jpg', 'holy_vase_rot_s_1.jpg']",['holy_vase_rot_s_1.jpg'],0,0,['yellow'],['purple'],0.2,0
container_open_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,0,blue,['pink'],0.14285714285714285,0
flask_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,4,brown,['purple'],0.14285714285714285,0
notebook_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
truck_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
lotion_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['red'],1,0,blue,['red'],0.14285714285714285,0
tennis_racket_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
fakeapple_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,4,brown,['brown'],0.14285714285714285,1
measuring_spoons_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['red'],1,4,brown,['red'],0.14285714285714285,0
sugar_bowl_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
notebook_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'brown']",1,2,yellow,"['red', 'brown']",0.2857142857142857,0
cardboard_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,3,green,['green'],0.14285714285714285,1
tool_box_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
packingtape_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['blue', 'purple']",1,0,blue,"['blue', 'purple']",0.2857142857142857,1
tool_box_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,4,brown,['yellow'],0.14285714285714285,0
fakeapple_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,4,brown,['pink'],0.14285714285714285,0
extension_cord_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,2,yellow,['purple'],0.14285714285714285,0
gloves_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,5,pink,['blue'],0.14285714285714285,0
accordion_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'brown']",1,2,yellow,"['red', 'brown']",0.2857142857142857,0
sugar_bowl_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
hand_puppet_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
phone_antique_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,3,green,"['red', 'pink']",0.2857142857142857,0
handbag_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,2,yellow,['blue'],0.14285714285714285,0
scanner_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,5,pink,['yellow'],0.14285714285714285,0
chapstick_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,1,red,['yellow'],0.14285714285714285,0
fakeapple_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,2,yellow,['blue'],0.14285714285714285,0
kettle_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,3,green,['yellow'],0.14285714285714285,0
kettle_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
chapstick_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,4,brown,"['red', 'pink']",0.2857142857142857,0
valve_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,1,red,"['red', 'pink']",0.2857142857142857,1
box_hat_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
holy_vase_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['blue', 'purple']",1,4,brown,"['blue', 'purple']",0.2857142857142857,0
towel_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,2,yellow,['brown'],0.14285714285714285,0
jug_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,3,green,['green'],0.14285714285714285,1
sponge_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
truck_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,3,green,['blue'],0.14285714285714285,0
cocktail_umbrella_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,1,red,['pink'],0.14285714285714285,0
gloves_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
hand_puppet_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,6,purple,['pink'],0.14285714285714285,0
handbag_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,2,yellow,['yellow'],0.14285714285714285,1
notebook_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
tape_dispenser_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
towel_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,6,purple,['blue'],0.14285714285714285,0
chair_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
clamp_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
measuring_spoons_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,3,green,['green'],0.14285714285714285,1
usb_key_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
notecards_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
chair_recliner_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
sponge_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
controlbox_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
fuel_tank_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,6,purple,"['red', 'pink']",0.2857142857142857,0
scanner_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['red'],1,2,yellow,['red'],0.14285714285714285,0
notebook_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,0,blue,['blue'],0.14285714285714285,1
notecards_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,2,yellow,"['red', 'pink']",0.2857142857142857,0
nailpolish_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,1,red,['yellow'],0.14285714285714285,0
kettle_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,6,purple,"['red', 'pink']",0.2857142857142857,0
sugar_bowl_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,1,red,"['red', 'pink']",0.2857142857142857,1
lotion_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,2,yellow,['purple'],0.14285714285714285,0
gloves_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
cocktail_umbrella_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,4,brown,['yellow'],0.14285714285714285,0
gloves_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
jug_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
fuel_tank_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
razor_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
measuring_spoons_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
cocktail_umbrella_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
towel_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,2,yellow,['purple'],0.14285714285714285,0
accordion_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,0,blue,['purple'],0.14285714285714285,0
briefcase_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
tape_dispenser_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
gift_box_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,4,brown,['purple'],0.14285714285714285,0
fuel_tank_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,6,purple,['purple'],0.14285714285714285,1
pitcher_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
notebook_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,2,yellow,['purple'],0.14285714285714285,0
tape_dispenser_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
tape_dispenser_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
tape_dispenser_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
holy_vase_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,4,brown,['purple'],0.14285714285714285,0
container_open_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,0,blue,['pink'],0.14285714285714285,0
sponge_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,1,red,"['red', 'pink']",0.2857142857142857,1
sponge_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
phone_antique_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,5,pink,['yellow'],0.14285714285714285,0
chapstick_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
notecards_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
extension_cord_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,2,yellow,['purple'],0.14285714285714285,0
chair_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
lotion_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,2,yellow,['blue'],0.14285714285714285,0
container_open_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,0,blue,['yellow'],0.14285714285714285,0
holy_vase_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
takeout_container_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,4,brown,['pink'],0.14285714285714285,0
nailpolish_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
measuring_spoons_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
chapstick_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
sponge_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
packingtape_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,2,yellow,['pink'],0.14285714285714285,0
razor_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,5,pink,['blue'],0.14285714285714285,0
tool_box_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,4,brown,['purple'],0.14285714285714285,0
usb_key_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,1,red,"['yellow', 'green']",0.2857142857142857,0
packingtape_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,2,yellow,['blue'],0.14285714285714285,0
takeout_container_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,2,yellow,['purple'],0.14285714285714285,0
pitcher_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,0,blue,['green'],0.14285714285714285,0
lotion_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,2,yellow,['blue'],0.14285714285714285,0
kettle_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,6,purple,['blue'],0.14285714285714285,0
hand_puppet_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,6,purple,"['yellow', 'green']",0.2857142857142857,0
briefcase_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
controlbox_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
tape_dispenser_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
hand_puppet_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'green']",1,6,purple,"['yellow', 'green']",0.2857142857142857,0
handbag_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
flask_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
flask_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'brown']",1,4,brown,"['red', 'brown']",0.2857142857142857,1
valve_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
valve_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,1,red,"['red', 'pink']",0.2857142857142857,1
chapstick_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
notebook_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,2,yellow,['green'],0.14285714285714285,0
extension_cord_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,2,yellow,['purple'],0.14285714285714285,0
notebook_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
nailpolish_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
jacket_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,6,purple,['pink'],0.14285714285714285,0
gift_box_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,4,brown,['green'],0.14285714285714285,0
fakeapple_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,2,yellow,['blue'],0.14285714285714285,0
tennis_racket_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,1,red,"['red', 'pink']",0.2857142857142857,1
cocktail_umbrella_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,6,purple,['green'],0.14285714285714285,0
razor_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['red'],1,1,red,['red'],0.14285714285714285,1
container_open_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,1,red,['pink'],0.14285714285714285,0
chair_recliner_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,2,yellow,['blue'],0.14285714285714285,0
valve_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
watch_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['red'],1,1,red,['red'],0.14285714285714285,1
gloves_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'brown']",1,2,yellow,"['red', 'brown']",0.2857142857142857,0
box_hat_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
box_hat_rot_s_3.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,4,brown,['brown'],0.14285714285714285,1
packingtape_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,4,brown,['blue'],0.14285714285714285,0
chapstick_rot_s_9.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['red', 'pink']",1,1,red,"['red', 'pink']",0.2857142857142857,1
phone_antique_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,5,pink,['blue'],0.14285714285714285,0
briefcase_rot_s_10.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
accordion_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
chair_recliner_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['yellow'],1,2,yellow,['yellow'],0.14285714285714285,1
scanner_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,1,red,['blue'],0.14285714285714285,0
measuring_spoons_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'brown']",1,3,green,"['yellow', 'brown']",0.2857142857142857,0
flask_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['brown'],1,1,red,['brown'],0.14285714285714285,0
lotion_rot_s_1.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']","['yellow', 'brown']",1,0,blue,"['yellow', 'brown']",0.2857142857142857,0
cocktail_umbrella_rot_s_4.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,1,red,['purple'],0.14285714285714285,0
lotion_rot_s_7.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['green'],1,1,red,['green'],0.14285714285714285,0
scanner_rot_s_2.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['red'],1,4,brown,['red'],0.14285714285714285,0
lotion_rot_s_5.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['purple'],1,0,blue,['purple'],0.14285714285714285,0
gloves_rot_s_8.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['pink'],1,4,brown,['pink'],0.14285714285714285,0
cocktail_umbrella_rot_s_6.jpg,"['blue', 'red', 'yellow', 'green', 'brown', 'pink', 'purple']",['blue'],1,6,purple,['blue'],0.14285714285714285,0
